 sales_id | date_key | customer_id | product_id | quantity | unit_price 
      633 | 20210329 |         111 |         59 |        2 |       3570
      634 | 20210329 |          45 |         42 |        3 |       2448
      635 | 20210329 |           7 |          2 |        1 |       2524
      636 | 20210329 |         145 |         40 |        4 |       3516
      637 | 20210330 |          35 |         59 |        3 |       2020
      638 | 20210330 |         100 |         82 |        1 |       1135
      639 | 20210330 |         157 |         47 |        5 |       3096
      640 | 20210330 |          75 |          1 |        2 |       4612
      641 | 20210330 |          68 |         43 |        1 |       2283
      642 | 20210331 |         168 |         58 |        3 |       3174
      643 | 20210331 |         184 |         83 |        2 |       2037
      644 | 20210331 |         149 |         50 |        1 |       3719
      645 | 20210401 |         187 |         45 |        1 |       3841
      646 | 20210401 |         132 |         85 |        1 |       3004
      647 | 20210401 |          35 |         45 |        4 |        133
      648 | 20210401 |          79 |         55 |        4 |        560
      649 | 20210401 |         105 |         10 |        2 |       1510
      650 | 20210402 |         177 |          3 |        3 |       2691
      651 | 20210402 |         165 |         57 |        4 |       3066
      652 | 20210402 |         107 |         63 |        4 |       2002
      653 | 20210402 |         154 |         44 |        1 |       2256
      654 | 20210402 |          99 |         41 |        2 |       4661
      655 | 20210402 |         112 |         62 |        5 |       2684
      656 | 20210402 |          74 |         33 |        3 |       4298
      657 | 20210403 |         198 |         71 |        2 |       2705
      658 | 20210403 |          37 |         22 |        3 |       1168
      659 | 20210403 |           1 |         71 |        2 |       4688
      660 | 20210403 |          39 |          4 |        5 |       3349
      661 | 20210403 |          47 |         46 |        3 |       3791
      662 | 20210404 |         142 |         46 |        4 |       4982
      663 | 20210404 |          91 |         72 |        1 |       3833
      664 | 20210404 |         118 |         42 |        4 |       2130
      665 | 20210404 |          35 |         69 |        3 |       2446
      666 | 20210404 |          90 |         60 |        5 |       2372
      667 | 20210404 |          73 |          4 |        4 |       1594
      668 | 20210404 |         138 |         19 |        1 |       2691
      669 | 20210405 |          62 |         47 |        1 |       1250
      670 | 20210405 |          27 |         70 |        5 |        895
      671 | 20210405 |          71 |         62 |        5 |       3911
      672 | 20210405 |           9 |         43 |        1 |       1496
      673 | 20210405 |          90 |         85 |        5 |       1077
      674 | 20210405 |         115 |         43 |        1 |       3278
      675 | 20210405 |          49 |         73 |        4 |       3984
      676 | 20210405 |         105 |         42 |        4 |       3537
      677 | 20210405 |         124 |          4 |        3 |       2428
      678 | 20210405 |          28 |         29 |        3 |       3823
      679 | 20210406 |         141 |         79 |        5 |       2365
      680 | 20210406 |          85 |         57 |        4 |       1461
      681 | 20210406 |         192 |         59 |        3 |       4740
      682 | 20210406 |          59 |         61 |        3 |       4506
      683 | 20210406 |         121 |         62 |        1 |       4037
      684 | 20210406 |         171 |         22 |        1 |       4895
      685 | 20210406 |         192 |         84 |        1 |       1292
      686 | 20210406 |          63 |         43 |        5 |       2901
      687 | 20210406 |          81 |         60 |        1 |       2198
      688 | 20210406 |         185 |         21 |        5 |       4982
      689 | 20210406 |          63 |         63 |        5 |       2285
      690 | 20210406 |         107 |         82 |        1 |        562
      691 | 20210407 |          42 |         46 |        3 |       4224
      692 | 20210407 |          89 |          3 |        1 |       2830
      693 | 20210407 |          50 |         57 |        2 |       3339
      694 | 20210407 |          53 |          5 |        5 |       2641
      695 | 20210407 |          54 |         72 |        2 |       3189
      696 | 20210407 |         197 |          3 |        4 |       2117
      697 | 20210408 |         111 |         37 |        5 |       4149
      698 | 20210408 |          20 |         58 |        1 |       4884
      699 | 20210408 |         103 |         42 |        4 |       1539
      700 | 20210408 |           8 |         62 |        5 |       2799
      701 | 20210408 |         154 |          3 |        1 |       3454
      702 | 20210409 |           2 |         24 |        2 |        566
      703 | 20210409 |         178 |         72 |        3 |       1590
      704 | 20210409 |          89 |         61 |        2 |       3036
      705 | 20210409 |         100 |         59 |        4 |         75
      706 | 20210409 |         124 |         40 |        3 |       4533
      707 | 20210409 |         158 |         22 |        1 |        690
      708 | 20210409 |          58 |         41 |        2 |       1490
      709 | 20210409 |          59 |         59 |        1 |       3577
      710 | 20210409 |           1 |         82 |        1 |       4837
      711 | 20210409 |         116 |         84 |        3 |        169
      712 | 20210410 |         131 |         11 |        1 |       4189
      713 | 20210410 |         153 |         83 |        4 |       1952
      714 | 20210410 |         104 |          1 |        4 |        490
      715 | 20210410 |          90 |         82 |        2 |        432
      716 | 20210410 |         164 |         19 |        5 |       1770
      717 | 20210410 |         108 |         44 |        2 |       1062
      718 | 20210410 |          33 |         73 |        1 |       2445
      719 | 20210410 |          37 |         71 |        2 |       2125
      720 | 20210410 |           4 |         36 |        2 |       2474
      721 | 20210410 |          84 |         47 |        3 |       3439
      722 | 20210411 |          90 |         43 |        4 |       4404
      723 | 20210411 |          93 |         57 |        2 |       4418
      724 | 20210411 |         125 |         63 |        2 |       1453
      725 | 20210411 |         140 |         47 |        1 |        110
      726 | 20210411 |         127 |         73 |        4 |       1812
      727 | 20210411 |          43 |          2 |        5 |       3496
      728 | 20210411 |           7 |          4 |        2 |       1043
      729 | 20210411 |         101 |         70 |        1 |       1122
      730 | 20210411 |         172 |         71 |        1 |       2985
      731 | 20210411 |         148 |         68 |        5 |       3459
      732 | 20210412 |          90 |         47 |        2 |         58
      733 | 20210412 |         140 |         44 |        1 |       4865
      734 | 20210412 |          15 |         57 |        4 |       1455
      735 | 20210412 |          10 |         82 |        5 |       3519
      736 | 20210412 |         155 |         17 |        5 |       1243
      737 | 20210412 |          39 |         68 |        2 |       3200
      738 | 20210412 |          76 |         45 |        3 |        369
      739 | 20210412 |         144 |         19 |        1 |       2684
      740 | 20210412 |           3 |         61 |        2 |       3285
      741 | 20210413 |          11 |          1 |        4 |       2077
      742 | 20210413 |          67 |         56 |        1 |       4885
      743 | 20210413 |         116 |         59 |        5 |       3413
      744 | 20210413 |         175 |          1 |        5 |       2328
      745 | 20210413 |          11 |         56 |        1 |       3797
      746 | 20210413 |         188 |         85 |        4 |       4513
      747 | 20210413 |          79 |         82 |        4 |       3401
      748 | 20210413 |          96 |         31 |        3 |       2176
      749 | 20210414 |         188 |         41 |        5 |        412
      750 | 20210414 |         183 |         22 |        1 |       1794
      751 | 20210414 |         175 |         78 |        3 |       2821
      752 | 20210414 |          20 |         46 |        2 |       3078
      753 | 20210414 |          96 |         58 |        5 |       4644
      754 | 20210414 |          93 |         72 |        2 |       2869
      755 | 20210414 |         157 |         73 |        5 |       3847
      756 | 20210414 |          73 |         72 |        1 |        994
      757 | 20210414 |         187 |         41 |        4 |        698
      758 | 20210415 |         162 |         41 |        1 |        919
      759 | 20210415 |          44 |         18 |        1 |       2159
      760 | 20210415 |         118 |         31 |        1 |       3009
      761 | 20210415 |         182 |         63 |        3 |       4722
      762 | 20210415 |          55 |          4 |        4 |       3065
      763 | 20210415 |          69 |         72 |        2 |        951
      764 | 20210416 |         135 |         11 |        5 |       2250
      765 | 20210416 |          12 |         19 |        5 |       4433
      766 | 20210416 |         189 |         20 |        5 |       3278
      767 | 20210416 |         154 |         32 |        1 |       3045
      768 | 20210416 |         149 |         82 |        5 |       4801
      769 | 20210416 |         176 |         11 |        3 |       1126
      770 | 20210416 |          58 |         46 |        2 |       2730
      771 | 20210416 |         141 |         63 |        4 |        218
      772 | 20210416 |          37 |         59 |        2 |       4633
      773 | 20210417 |         156 |         21 |        5 |       1268
      774 | 20210417 |          14 |         63 |        3 |       3046
      775 | 20210417 |          41 |         57 |        3 |       3698
      776 | 20210417 |          83 |         65 |        5 |       2873
      777 | 20210417 |         191 |         85 |        1 |       3567
      778 | 20210417 |          14 |         44 |        2 |       2310
      779 | 20210418 |          76 |         61 |        1 |       3386
      780 | 20210418 |         121 |         39 |        3 |       2430
      781 | 20210418 |         148 |          4 |        5 |       3339
      782 | 20210418 |          58 |         32 |        2 |       4621
      783 | 20210418 |          53 |         57 |        2 |       4348
      784 | 20210418 |          55 |         70 |        3 |       4394
      785 | 20210419 |          83 |         58 |        3 |       3329
      786 | 20210419 |         192 |         62 |        2 |        490
      787 | 20210419 |         194 |         43 |        3 |       1101
      788 | 20210419 |         168 |         58 |        3 |       4726
      789 | 20210419 |           2 |          4 |        4 |       3566
      790 | 20210419 |         153 |         59 |        3 |       3832
      791 | 20210419 |          26 |         20 |        3 |        925
      792 | 20210419 |          46 |         73 |        2 |       2451
      793 | 20210419 |         181 |         40 |        1 |       3582
      794 | 20210420 |          72 |          4 |        5 |       1952
      795 | 20210420 |          70 |         63 |        1 |       1228
      796 | 20210420 |          99 |         61 |        2 |       1465
      797 | 20210420 |         152 |         16 |        2 |       1729
      798 | 20210420 |         138 |         70 |        2 |       3589
      799 | 20210420 |         142 |         58 |        1 |       4216
      800 | 20210420 |         181 |         62 |        5 |       1569
      801 | 20210420 |          54 |          4 |        4 |       2182
      802 | 20210420 |          10 |         70 |        4 |        496
      803 | 20210420 |          42 |          4 |        2 |        109
      804 | 20210420 |         193 |         41 |        5 |       3635
      805 | 20210421 |          50 |          4 |        1 |       1256
      806 | 20210421 |          75 |         56 |        2 |       3600
      807 | 20210421 |         168 |         83 |        3 |       2448
      808 | 20210421 |          18 |         40 |        1 |       2350
      809 | 20210421 |         122 |         83 |        5 |        563
      810 | 20210421 |         133 |         57 |        5 |       4706
      811 | 20210421 |          66 |         47 |        5 |       1456
      812 | 20210422 |         117 |         32 |        4 |       4495
      813 | 20210422 |         155 |         68 |        1 |       2549
      814 | 20210422 |          84 |         64 |        5 |       3803
      815 | 20210422 |         154 |          4 |        1 |       3953
      816 | 20210422 |         119 |         60 |        2 |       4392
      817 | 20210422 |         112 |         60 |        3 |       1765
      818 | 20210422 |          40 |         71 |        1 |       4263
      819 | 20210422 |          33 |         64 |        4 |       4555
      820 | 20210422 |         141 |          3 |        1 |       3996
      821 | 20210422 |         128 |         44 |        5 |       1188
      822 | 20210422 |           8 |         84 |        1 |       3430
      823 | 20210422 |          28 |         46 |        1 |       4418
      824 | 20210422 |          43 |         59 |        1 |       1503
      825 | 20210423 |          25 |         54 |        5 |       4821
      826 | 20210423 |          13 |         22 |        4 |       3917
      827 | 20210423 |         115 |         77 |        3 |        351
      828 | 20210423 |          73 |         13 |        3 |       4728
      829 | 20210423 |          54 |          2 |        4 |       2933
      830 | 20210423 |          47 |         40 |        3 |        797
      831 | 20210423 |          95 |         56 |        1 |       1448
      832 | 20210423 |         187 |         45 |        4 |         98
      833 | 20210423 |         173 |         72 |        2 |       4743
      834 | 20210423 |          99 |         46 |        5 |        473
      835 | 20210423 |         162 |         19 |        2 |       2460
      836 | 20210423 |         141 |         34 |        2 |       2254
      837 | 20210423 |          68 |         45 |        1 |       1845
      838 | 20210424 |          51 |         72 |        5 |       1763
      839 | 20210424 |          17 |         57 |        3 |       2448
      840 | 20210424 |          71 |         58 |        1 |       2007
      841 | 20210425 |         185 |         41 |        4 |        858
      842 | 20210425 |          28 |         32 |        2 |        138
      843 | 20210426 |          27 |          4 |        3 |       4310
      844 | 20210426 |          60 |         42 |        1 |       1595
      845 | 20210426 |          56 |         34 |        3 |       3386
      846 | 20210427 |         148 |         63 |        1 |       4728
      847 | 20210427 |         200 |         22 |        4 |       2690
      848 | 20210427 |         128 |         83 |        2 |       3770
      849 | 20210427 |         143 |         71 |        1 |       2768
      850 | 20210427 |         112 |         22 |        3 |       4555
      851 | 20210427 |           4 |         32 |        5 |       2867
      852 | 20210427 |          61 |         41 |        3 |       2483
      853 | 20210428 |         109 |         20 |        2 |       4021
      854 | 20210428 |          88 |         45 |        2 |       2746
      855 | 20210428 |         139 |         73 |        1 |        334
      856 | 20210428 |         173 |         43 |        3 |        176
      857 | 20210428 |           6 |         45 |        4 |        396
      858 | 20210428 |          91 |         56 |        2 |       1114
      859 | 20210428 |          59 |         46 |        5 |       3210
      860 | 20210428 |         112 |         83 |        3 |       3454
      861 | 20210428 |         126 |         19 |        3 |       3381
      862 | 20210428 |          38 |         44 |        5 |       2214
      863 | 20210429 |         158 |         56 |        2 |       3202
      864 | 20210429 |         112 |         47 |        2 |       1137
      865 | 20210430 |         123 |         73 |        2 |        405
      866 | 20210430 |          45 |         43 |        1 |       4337
      867 | 20210430 |          57 |         34 |        1 |        387
      868 | 20210430 |           3 |         40 |        4 |        635
      869 | 20210430 |         151 |         71 |        5 |       1186
      870 | 20210430 |          90 |         33 |        3 |       1717
      871 | 20210501 |         176 |         52 |        3 |       4338
      872 | 20210501 |          71 |          1 |        4 |       4365
      873 | 20210501 |         107 |         56 |        4 |       4639
      874 | 20210501 |         135 |         50 |        4 |        993
      875 | 20210501 |         180 |          3 |        4 |       3425
      876 | 20210501 |          59 |         31 |        2 |         57
      877 | 20210501 |          97 |         62 |        2 |       1454
      878 | 20210501 |         145 |         19 |        5 |       2693
      879 | 20210501 |         195 |          4 |        5 |       4683
      880 | 20210502 |         125 |          4 |        4 |       1982
      881 | 20210502 |          29 |         71 |        1 |       1350
      882 | 20210502 |          70 |         45 |        2 |       4748
      883 | 20210503 |         135 |         47 |        5 |         70
      884 | 20210503 |          54 |         64 |        2 |       4341
      885 | 20210503 |           2 |         41 |        2 |       3569
      886 | 20210503 |          45 |         22 |        1 |        474
      887 | 20210503 |         190 |         68 |        3 |       1078
      888 | 20210503 |         155 |         22 |        4 |       3381
      889 | 20210503 |         176 |         56 |        3 |       4555
      890 | 20210504 |         122 |         71 |        4 |       2570
      891 | 20210504 |          39 |         14 |        2 |       1861
      892 | 20210505 |         121 |         62 |        5 |       3618
      893 | 20210505 |          37 |         83 |        2 |       4850
      894 | 20210505 |         143 |         73 |        5 |        977
      895 | 20210506 |          38 |         71 |        1 |       1456
      896 | 20210506 |          36 |         47 |        1 |       3803
      897 | 20210506 |         152 |         42 |        3 |       1073
      898 | 20210506 |         122 |         56 |        5 |       3101
      899 | 20210506 |         105 |         41 |        4 |       1791
      900 | 20210506 |         103 |         62 |        3 |       2228
      901 | 20210506 |         133 |         73 |        2 |       2940
      902 | 20210506 |         141 |         41 |        2 |       2463
      903 | 20210506 |         182 |         82 |        4 |       3136
      904 | 20210506 |          83 |         72 |        5 |       4416
      905 | 20210506 |          65 |         22 |        1 |       2530
      906 | 20210507 |         190 |         47 |        1 |        879
      907 | 20210507 |          95 |         44 |        2 |        158
      908 | 20210507 |          26 |         73 |        5 |       3654
      909 | 20210507 |         115 |         19 |        5 |        432
      910 | 20210507 |         137 |         71 |        4 |       4700
      911 | 20210507 |           5 |         58 |        4 |       1536
      912 | 20210507 |         198 |         58 |        4 |       3761
      913 | 20210508 |         107 |         19 |        1 |        257
      914 | 20210508 |           3 |         71 |        3 |       3143
      915 | 20210508 |          50 |         85 |        2 |       1668
      916 | 20210508 |          34 |         57 |        4 |       3649
      917 | 20210508 |          49 |         42 |        4 |       4200
      918 | 20210508 |         101 |         21 |        2 |       2596
      919 | 20210508 |         185 |         59 |        3 |       2523
      920 | 20210508 |          47 |         19 |        1 |       3089
      921 | 20210508 |         126 |         56 |        5 |       3817
      922 | 20210508 |          73 |         56 |        2 |       2279
      923 | 20210509 |           7 |         23 |        1 |       2129
      924 | 20210509 |         179 |         58 |        4 |       3454
      925 | 20210509 |         158 |         45 |        5 |        797
      926 | 20210509 |          83 |         31 |        5 |       2176
      927 | 20210509 |          52 |          2 |        5 |       4740
      928 | 20210510 |          58 |         57 |        2 |       2420
      929 | 20210510 |          76 |         58 |        2 |       4216
      930 | 20210510 |          80 |         45 |        5 |        417
      931 | 20210510 |          47 |         63 |        5 |       1888
      932 | 20210510 |          24 |         56 |        1 |       4224
      933 | 20210510 |         178 |         63 |        1 |       4439
      934 | 20210511 |         140 |         61 |        1 |       1626
      935 | 20210511 |         102 |         35 |        1 |        296
      936 | 20210511 |          21 |         32 |        2 |       3389
      937 | 20210511 |         152 |         44 |        4 |       1645
      938 | 20210511 |         118 |         46 |        3 |        657
      939 | 20210511 |         138 |         72 |        5 |        702
      940 | 20210511 |         161 |         59 |        2 |       4182
      941 | 20210511 |          93 |         72 |        2 |        212
      942 | 20210512 |          98 |         31 |        3 |       4701
      943 | 20210512 |          54 |         32 |        1 |       1343
      944 | 20210512 |         149 |         43 |        4 |       1230
      945 | 20210512 |         182 |         35 |        5 |       3101
      946 | 20210512 |          89 |         45 |        2 |       2625
      947 | 20210512 |         110 |         43 |        1 |       1345
      948 | 20210512 |          44 |         57 |        4 |       4793
      949 | 20210512 |          68 |         84 |        2 |       1956
      950 | 20210512 |          37 |         59 |        4 |       1131
      951 | 20210512 |          49 |         73 |        4 |       1544
      952 | 20210513 |         149 |         33 |        4 |       3630
      953 | 20210513 |          93 |         83 |        5 |        748
      954 | 20210513 |          55 |         59 |        4 |       4173
      955 | 20210513 |          65 |         57 |        2 |       3919
      956 | 20210513 |         123 |         83 |        3 |       2985
      957 | 20210513 |         187 |         63 |        2 |       2619
      958 | 20210513 |          27 |         83 |        3 |       3727
      959 | 20210514 |          10 |          1 |        5 |       4214
      960 | 20210514 |         108 |         63 |        2 |       1826
      961 | 20210514 |         142 |         63 |        3 |        465
      962 | 20210514 |         159 |         83 |        2 |       4232
      963 | 20210514 |         167 |         60 |        3 |        716
      964 | 20210515 |         116 |         63 |        1 |       2417
      965 | 20210515 |          96 |         83 |        5 |       3089
      966 | 20210515 |         173 |         48 |        4 |       2172
      967 | 20210515 |          50 |         41 |        2 |       3761
      968 | 20210516 |         183 |         58 |        4 |       4240
      969 | 20210516 |         131 |         59 |        1 |       1617
      970 | 20210516 |          73 |         62 |        4 |       1619
      971 | 20210516 |         114 |         72 |        3 |       3892
      972 | 20210516 |          19 |         42 |        5 |        107
      973 | 20210516 |           3 |         45 |        4 |       2718
      974 | 20210516 |          99 |         22 |        4 |        490
      975 | 20210516 |          83 |         70 |        2 |       2377
      976 | 20210516 |         193 |         31 |        3 |       2159
      977 | 20210516 |          31 |         40 |        5 |        643
      978 | 20210516 |          53 |         19 |        1 |        927
      979 | 20210517 |          86 |         41 |        3 |       2763
      980 | 20210517 |         104 |         33 |        1 |        621
      981 | 20210517 |          89 |         73 |        5 |        961
      982 | 20210517 |          97 |         71 |        3 |       2259
      983 | 20210517 |          25 |         22 |        1 |       2448
      984 | 20210517 |         193 |         47 |        4 |       3776
      985 | 20210517 |         129 |         58 |        2 |       4973
      986 | 20210517 |         138 |         60 |        5 |       3451
      987 | 20210517 |          21 |         20 |        4 |       4337
      988 | 20210517 |         197 |         71 |        1 |       4383
      989 | 20210517 |          64 |          6 |        1 |       1233
      990 | 20210517 |          19 |         40 |        2 |       2748
      991 | 20210518 |          10 |          1 |        4 |       4954
      992 | 20210518 |          26 |         21 |        3 |        805
      993 | 20210518 |         143 |         20 |        2 |       3579
      994 | 20210518 |          54 |         34 |        5 |       2279
      995 | 20210518 |         134 |         71 |        5 |       2104
      996 | 20210518 |          85 |          1 |        4 |        426
      997 | 20210518 |          55 |         63 |        3 |       1864
      998 | 20210518 |          75 |         61 |        3 |       4340
      999 | 20210518 |          14 |         40 |        3 |       1708
     1000 | 20210518 |          47 |         22 |        2 |       1086
     1001 | 20210519 |         112 |         55 |        1 |       3727
     1002 | 20210519 |         157 |         82 |        5 |       4221
     1003 | 20210519 |          64 |         31 |        1 |        107
     1004 | 20210519 |         132 |         34 |        3 |       4740
     1005 | 20210519 |          34 |         52 |        5 |       4466
     1006 | 20210520 |          68 |         60 |        3 |       1293
     1007 | 20210520 |         135 |         34 |        1 |        438
     1008 | 20210520 |          18 |         63 |        1 |       2372
     1009 | 20210520 |         138 |         21 |        2 |        191
     1010 | 20210520 |          69 |         42 |        4 |       4247
     1011 | 20210520 |          90 |         85 |        2 |       3802
     1012 | 20210520 |         103 |         45 |        2 |       3697
     1013 | 20210520 |         105 |         73 |        1 |        700
     1014 | 20210520 |         128 |          4 |        5 |       2701
     1015 | 20210521 |          53 |         20 |        4 |       4161
     1016 | 20210521 |         152 |         19 |        1 |       1951
     1017 | 20210521 |         145 |          4 |        3 |       2202
     1018 | 20210522 |         137 |         21 |        3 |       1717
     1019 | 20210522 |         148 |         56 |        3 |       1026
     1020 | 20210522 |         156 |         60 |        4 |       1795
     1021 | 20210522 |           2 |         60 |        5 |       1530
     1022 | 20210522 |          69 |         34 |        4 |       1889
     1023 | 20210522 |          21 |         44 |        4 |       2924
     1024 | 20210522 |          76 |          3 |        3 |       3745
     1025 | 20210523 |         148 |         22 |        1 |       3550
     1026 | 20210523 |          81 |         62 |        5 |       4216
     1027 | 20210523 |         124 |         40 |        3 |        528
     1028 | 20210523 |         146 |         64 |        5 |       4321
     1029 | 20210523 |         127 |         85 |        4 |       2036
     1030 | 20210523 |         132 |         26 |        2 |       1760
     1031 | 20210524 |          10 |          1 |        3 |       2864
     1032 | 20210524 |          83 |         40 |        5 |       4455
     1033 | 20210524 |         123 |         45 |        1 |       4567
     1034 | 20210524 |         131 |         68 |        5 |        113
     1035 | 20210524 |          27 |         21 |        4 |       2198
     1036 | 20210524 |         179 |         40 |        3 |       1903
     1037 | 20210524 |          75 |         34 |        5 |       4182
     1038 | 20210524 |           8 |         25 |        5 |       1787
     1039 | 20210525 |         160 |         70 |        2 |        366
     1040 | 20210525 |          64 |         34 |        5 |       1330
     1041 | 20210525 |         123 |         34 |        4 |       3125
     1042 | 20210525 |          85 |         19 |        2 |       1091
     1043 | 20210526 |          62 |         47 |        1 |       3745
     1044 | 20210526 |          92 |         42 |        5 |       1585
     1045 | 20210526 |          50 |         60 |        2 |        196
     1046 | 20210526 |         199 |         71 |        4 |       3290
     1047 | 20210526 |          80 |          1 |        1 |       2768
     1048 | 20210526 |         144 |          3 |        4 |       2420
     1049 | 20210526 |          70 |         47 |        2 |       3474
     1050 | 20210526 |          93 |         47 |        5 |       3841
     1051 | 20210527 |          77 |         83 |        2 |       4270
     1052 | 20210527 |          14 |         20 |        1 |         58
     1053 | 20210527 |         170 |          3 |        4 |        426
     1054 | 20210527 |          28 |          5 |        5 |       2763
     1055 | 20210527 |          61 |         63 |        4 |       1527
     1056 | 20210527 |          40 |         70 |        4 |       3120
     1057 | 20210527 |          55 |          4 |        3 |       2216
     1058 | 20210527 |          40 |         70 |        4 |       2279
     1059 | 20210527 |         168 |         18 |        3 |       2260
     1060 | 20210527 |          23 |         22 |        1 |        654
     1061 | 20210528 |         190 |         44 |        3 |        213
     1062 | 20210528 |          42 |         58 |        5 |        716
     1063 | 20210528 |          29 |         85 |        4 |       4661
     1064 | 20210528 |          58 |         72 |        1 |       3202
     1065 | 20210528 |          38 |         59 |        3 |        908
     1066 | 20210528 |         117 |          2 |        5 |       4202
     1067 | 20210529 |          61 |          4 |        3 |       4827
     1068 | 20210529 |         147 |          2 |        4 |       2583
     1069 | 20210529 |         123 |         71 |        4 |       2159
     1070 | 20210529 |         164 |         40 |        5 |        895
     1071 | 20210529 |          43 |         40 |        1 |        640
     1072 | 20210529 |          39 |         70 |        1 |       1028
     1073 | 20210529 |          77 |         59 |        5 |       3973
     1074 | 20210529 |          80 |         54 |        2 |       2748
     1075 | 20210529 |         140 |         85 |        4 |        984
     1076 | 20210529 |          67 |         21 |        1 |       3089
     1077 | 20210529 |          42 |         42 |        4 |        927
     1078 | 20210529 |          95 |         73 |        1 |        534
     1079 | 20210529 |          21 |         17 |        5 |       3430
     1080 | 20210530 |          47 |         53 |        4 |       2740
     1081 | 20210530 |         176 |         72 |        4 |       2011
     1082 | 20210530 |         194 |          1 |        4 |        410
     1083 | 20210530 |          70 |          2 |        1 |       1080
     1084 | 20210530 |         128 |         59 |        1 |       1535
     1085 | 20210530 |          73 |         19 |        3 |       2909
     1086 | 20210530 |          51 |         57 |        3 |       4698
     1087 | 20210530 |         157 |         59 |        4 |        769
     1088 | 20210530 |         169 |         44 |        5 |       2310
     1089 | 20210530 |         124 |         41 |        4 |        565
     1090 | 20210531 |          68 |         58 |        1 |       4250
     1091 | 20210531 |          44 |         76 |        5 |       1544
     1092 | 20210531 |         159 |         79 |        5 |       2292
     1093 | 20210531 |         154 |         42 |        5 |       1983
     1094 | 20210531 |         171 |         38 |        3 |       1492
     1095 | 20210531 |          79 |         62 |        4 |        196
     1096 | 20210601 |         107 |          8 |        1 |       3166
     1097 | 20210601 |         129 |         43 |        3 |       4598
     1098 | 20210601 |          44 |         40 |        1 |       1937
     1099 | 20210601 |         181 |         20 |        2 |        256
     1100 | 20210601 |         143 |         85 |        3 |       3709
     1101 | 20210601 |         115 |         58 |        4 |       4488
     1102 | 20210601 |          78 |         83 |        1 |        738
     1103 | 20210601 |         141 |         83 |        3 |       1533
     1104 | 20210601 |         185 |         85 |        1 |       2842
     1105 | 20210602 |         178 |         59 |        1 |         81
     1106 | 20210602 |          70 |         83 |        3 |       4987
     1107 | 20210602 |          52 |         47 |        2 |       1769
     1108 | 20210602 |          61 |         43 |        2 |       2613
     1109 | 20210602 |         174 |         85 |        1 |       2768
     1110 | 20210602 |         155 |         33 |        3 |       4821
     1111 | 20210602 |          36 |         43 |        5 |       2535
     1112 | 20210603 |         191 |         40 |        1 |       1884
     1113 | 20210603 |          29 |         43 |        5 |       1276
     1114 | 20210603 |         116 |         43 |        1 |        164
     1115 | 20210603 |         120 |         62 |        3 |        180
     1116 | 20210603 |         148 |         58 |        5 |       1334
     1117 | 20210603 |          72 |          2 |        3 |       1099
     1118 | 20210603 |         161 |         34 |        2 |       4712
     1119 | 20210603 |         169 |          3 |        3 |        431
     1120 | 20210604 |         174 |          1 |        2 |       3828
     1121 | 20210604 |          21 |         78 |        3 |       1233
     1122 | 20210604 |          80 |         43 |        5 |       2138
     1123 | 20210604 |         157 |         83 |        3 |       2309
     1124 | 20210604 |         119 |         31 |        5 |       1489
     1125 | 20210604 |         199 |         31 |        3 |       4394
     1126 | 20210605 |         153 |         31 |        4 |        317
     1127 | 20210605 |          47 |         59 |        2 |       2011
     1128 | 20210605 |         190 |         47 |        2 |       1143
     1129 | 20210605 |         178 |         43 |        2 |       4364
     1130 | 20210605 |           9 |         21 |        4 |        113
     1131 | 20210605 |         112 |         84 |        2 |       4690
     1132 | 20210605 |          81 |         47 |        3 |       2943
     1133 | 20210605 |         102 |         71 |        3 |       1956
     1134 | 20210606 |         146 |         85 |        4 |       3334
     1135 | 20210606 |          80 |         31 |        5 |        280
     1136 | 20210606 |         200 |         59 |        4 |       1369
     1137 | 20210606 |         116 |         70 |        4 |       3439
     1138 | 20210606 |          76 |         31 |        3 |       2813
     1139 | 20210606 |         108 |         41 |        1 |       2988
     1140 | 20210606 |          13 |         71 |        2 |       1062
     1141 | 20210607 |          32 |         31 |        5 |       2279
     1142 | 20210607 |           4 |          3 |        3 |       1619
     1143 | 20210607 |           1 |         21 |        4 |       2173
     1144 | 20210607 |         144 |         46 |        2 |       3041
     1145 | 20210607 |          19 |         61 |        4 |       2732
     1146 | 20210607 |          32 |         63 |        1 |       3507
     1147 | 20210608 |          67 |         68 |        3 |       2334
     1148 | 20210608 |          91 |         60 |        3 |        648
     1149 | 20210608 |          72 |         72 |        5 |        936
     1150 | 20210608 |          73 |         63 |        1 |       2873
     1151 | 20210608 |          55 |         32 |        3 |        741
     1152 | 20210608 |          46 |          1 |        4 |       3847
     1153 | 20210608 |          11 |         78 |        5 |        496
     1154 | 20210608 |          36 |         47 |        2 |       3037
     1155 | 20210608 |          80 |         82 |        4 |        310
     1156 | 20210608 |         147 |         33 |        3 |       2799
     1157 | 20210609 |          56 |         15 |        3 |       1134
     1158 | 20210609 |          53 |         43 |        4 |        802
     1159 | 20210609 |          55 |         74 |        4 |       2731
     1160 | 20210609 |         134 |         10 |        1 |       3649
     1161 | 20210609 |         146 |         57 |        2 |       1061
     1162 | 20210609 |         130 |         58 |        2 |       2970
     1163 | 20210609 |         181 |         82 |        2 |        136
     1164 | 20210610 |          29 |         44 |        1 |       2428
     1165 | 20210610 |         115 |         61 |        5 |       3396
     1166 | 20210610 |          89 |         11 |        1 |        643
